cccd_number,province_code,province_name,gender,birth_year,birth_month,birth_day,birth_date,century,gender_century_code,sequence_number,checksum_digit,valid
022174100771,022,Quảng Ninh,Nữ,1974,10,7,07/10/1974,20,1,7,1,True
022167032348,022,Quảng Ninh,Nữ,1967,3,23,23/03/1967,20,1,4,8,True
022165050669,022,Quảng Ninh,Nữ,1965,5,6,06/05/1965,20,1,6,9,True
022165070292,022,Quảng Ninh,Nữ,1965,7,2,02/07/1965,20,1,9,2,True
022165031071,022,Quảng Ninh,Nữ,1965,3,10,10/03/1965,20,1,7,1,True
022171040955,022,Quảng Ninh,Nữ,1971,4,9,09/04/1971,20,1,5,5,True
022172080127,022,Quảng Ninh,Nữ,1972,8,1,01/08/1972,20,1,2,7,True
022174112156,022,Quảng Ninh,Nữ,1974,11,21,21/11/1974,20,1,5,6,True
022174111050,022,Quảng Ninh,Nữ,1974,11,10,10/11/1974,20,1,5,0,True
022169080589,022,Quảng Ninh,Nữ,1969,8,5,05/08/1969,20,1,8,9,True
022166121478,022,Quảng Ninh,Nữ,1966,12,14,14/12/1966,20,1,7,8,True
022166100855,022,Quảng Ninh,Nữ,1966,10,8,08/10/1966,20,1,5,5,True
022169060716,022,Quảng Ninh,Nữ,1969,6,7,07/06/1969,20,1,1,6,True
022168082386,022,Quảng Ninh,Nữ,1968,8,23,23/08/1968,20,1,8,6,True
022165102847,022,Quảng Ninh,Nữ,1965,10,28,28/10/1965,20,1,4,7,True
022168031160,022,Quảng Ninh,Nữ,1968,3,11,11/03/1968,20,1,6,0,True
022168060621,022,Quảng Ninh,Nữ,1968,6,6,06/06/1968,20,1,2,1,True
022175091780,022,Quảng Ninh,Nữ,1975,9,17,17/09/1975,20,1,8,0,True
022167040666,022,Quảng Ninh,Nữ,1967,4,6,06/04/1967,20,1,6,6,True
022171101627,022,Quảng Ninh,Nữ,1971,10,16,16/10/1971,20,1,2,7,True
022175042085,022,Quảng Ninh,Nữ,1975,4,20,20/04/1975,20,1,8,5,True
022166072190,022,Quảng Ninh,Nữ,1966,7,21,21/07/1966,20,1,9,0,True
022167030960,022,Quảng Ninh,Nữ,1967,3,9,09/03/1967,20,1,6,0,True
022169071536,022,Quảng Ninh,Nữ,1969,7,15,15/07/1969,20,1,3,6,True
022166032253,022,Quảng Ninh,Nữ,1966,3,22,22/03/1966,20,1,5,3,True
022167012122,022,Quảng Ninh,Nữ,1967,1,21,21/01/1967,20,1,2,2,True
022175082375,022,Quảng Ninh,Nữ,1975,8,23,23/08/1975,20,1,7,5,True
022173072727,022,Quảng Ninh,Nữ,1973,7,27,27/07/1973,20,1,2,7,True
022174011343,022,Quảng Ninh,Nữ,1974,1,13,13/01/1974,20,1,4,3,True
022166110579,022,Quảng Ninh,Nữ,1966,11,5,05/11/1966,20,1,7,9,True
022169102784,022,Quảng Ninh,Nữ,1969,10,27,27/10/1969,20,1,8,4,True
022172091169,022,Quảng Ninh,Nữ,1972,9,11,11/09/1972,20,1,6,9,True
022165081784,022,Quảng Ninh,Nữ,1965,8,17,17/08/1965,20,1,8,4,True
022167082918,022,Quảng Ninh,Nữ,1967,8,29,29/08/1967,20,1,1,8,True
022167040462,022,Quảng Ninh,Nữ,1967,4,4,04/04/1967,20,1,6,2,True
022169082745,022,Quảng Ninh,Nữ,1969,8,27,27/08/1969,20,1,4,5,True
022167110859,022,Quảng Ninh,Nữ,1967,11,8,08/11/1967,20,1,5,9,True
022174081528,022,Quảng Ninh,Nữ,1974,8,15,15/08/1974,20,1,2,8,True
022168030268,022,Quảng Ninh,Nữ,1968,3,2,02/03/1968,20,1,6,8,True
022168012457,022,Quảng Ninh,Nữ,1968,1,24,24/01/1968,20,1,5,7,True
022170050283,022,Quảng Ninh,Nữ,1970,5,2,02/05/1970,20,1,8,3,True
022166060973,022,Quảng Ninh,Nữ,1966,6,9,09/06/1966,20,1,7,3,True
022167091022,022,Quảng Ninh,Nữ,1967,9,10,10/09/1967,20,1,2,2,True
022173101418,022,Quảng Ninh,Nữ,1973,10,14,14/10/1973,20,1,1,8,True
022165050997,022,Quảng Ninh,Nữ,1965,5,9,09/05/1965,20,1,9,7,True
022165041795,022,Quảng Ninh,Nữ,1965,4,17,17/04/1965,20,1,9,5,True
022174012430,022,Quảng Ninh,Nữ,1974,1,24,24/01/1974,20,1,3,0,True
022175112047,022,Quảng Ninh,Nữ,1975,11,20,20/11/1975,20,1,4,7,True
022174072168,022,Quảng Ninh,Nữ,1974,7,21,21/07/1974,20,1,6,8,True
022171022852,022,Quảng Ninh,Nữ,1971,2,28,28/02/1971,20,1,5,2,True
022169122159,022,Quảng Ninh,Nữ,1969,12,21,21/12/1969,20,1,5,9,True
022167113096,022,Quảng Ninh,Nữ,1967,11,30,30/11/1967,20,1,9,6,True
022166070970,022,Quảng Ninh,Nữ,1966,7,9,09/07/1966,20,1,7,0,True
022173041611,022,Quảng Ninh,Nữ,1973,4,16,16/04/1973,20,1,1,1,True
022165050696,022,Quảng Ninh,Nữ,1965,5,6,06/05/1965,20,1,9,6,True
022168051562,022,Quảng Ninh,Nữ,1968,5,15,15/05/1968,20,1,6,2,True
022167090485,022,Quảng Ninh,Nữ,1967,9,4,04/09/1967,20,1,8,5,True
022171071566,022,Quảng Ninh,Nữ,1971,7,15,15/07/1971,20,1,6,6,True
022172030131,022,Quảng Ninh,Nữ,1972,3,1,01/03/1972,20,1,3,1,True
022169090142,022,Quảng Ninh,Nữ,1969,9,1,01/09/1969,20,1,4,2,True
022166041464,022,Quảng Ninh,Nữ,1966,4,14,14/04/1966,20,1,6,4,True
022169053196,022,Quảng Ninh,Nữ,1969,5,31,31/05/1969,20,1,9,6,True
022175033184,022,Quảng Ninh,Nữ,1975,3,31,31/03/1975,20,1,8,4,True
022174032692,022,Quảng Ninh,Nữ,1974,3,26,26/03/1974,20,1,9,2,True
022165101990,022,Quảng Ninh,Nữ,1965,10,19,19/10/1965,20,1,9,0,True
022165052463,022,Quảng Ninh,Nữ,1965,5,24,24/05/1965,20,1,6,3,True
022168042847,022,Quảng Ninh,Nữ,1968,4,28,28/04/1968,20,1,4,7,True
022165070371,022,Quảng Ninh,Nữ,1965,7,3,03/07/1965,20,1,7,1,True
022175102590,022,Quảng Ninh,Nữ,1975,10,25,25/10/1975,20,1,9,0,True
022168071122,022,Quảng Ninh,Nữ,1968,7,11,11/07/1968,20,1,2,2,True
022175071883,022,Quảng Ninh,Nữ,1975,7,18,18/07/1975,20,1,8,3,True
022166061246,022,Quảng Ninh,Nữ,1966,6,12,12/06/1966,20,1,4,6,True
022169122788,022,Quảng Ninh,Nữ,1969,12,27,27/12/1969,20,1,8,8,True
022170102337,022,Quảng Ninh,Nữ,1970,10,23,23/10/1970,20,1,3,7,True
022172120133,022,Quảng Ninh,Nữ,1972,12,1,01/12/1972,20,1,3,3,True
022173060157,022,Quảng Ninh,Nữ,1973,6,1,01/06/1973,20,1,5,7,True
022167073187,022,Quảng Ninh,Nữ,1967,7,31,31/07/1967,20,1,8,7,True
022172060691,022,Quảng Ninh,Nữ,1972,6,6,06/06/1972,20,1,9,1,True
022174042662,022,Quảng Ninh,Nữ,1974,4,26,26/04/1974,20,1,6,2,True
022170070764,022,Quảng Ninh,Nữ,1970,7,7,07/07/1970,20,1,6,4,True
022169100166,022,Quảng Ninh,Nữ,1969,10,1,01/10/1969,20,1,6,6,True
022174120951,022,Quảng Ninh,Nữ,1974,12,9,09/12/1974,20,1,5,1,True
022175081552,022,Quảng Ninh,Nữ,1975,8,15,15/08/1975,20,1,5,2,True
022172120230,022,Quảng Ninh,Nữ,1972,12,2,02/12/1972,20,1,3,0,True
022171022816,022,Quảng Ninh,Nữ,1971,2,28,28/02/1971,20,1,1,6,True
022169041915,022,Quảng Ninh,Nữ,1969,4,19,19/04/1969,20,1,1,5,True
022165040325,022,Quảng Ninh,Nữ,1965,4,3,03/04/1965,20,1,2,5,True
022172013143,022,Quảng Ninh,Nữ,1972,1,31,31/01/1972,20,1,4,3,True
022168031036,022,Quảng Ninh,Nữ,1968,3,10,10/03/1968,20,1,3,6,True
022174112138,022,Quảng Ninh,Nữ,1974,11,21,21/11/1974,20,1,3,8,True
022165070964,022,Quảng Ninh,Nữ,1965,7,9,09/07/1965,20,1,6,4,True
022169030946,022,Quảng Ninh,Nữ,1969,3,9,09/03/1969,20,1,4,6,True
022173050938,022,Quảng Ninh,Nữ,1973,5,9,09/05/1973,20,1,3,8,True
022170021397,022,Quảng Ninh,Nữ,1970,2,13,13/02/1970,20,1,9,7,True
022174072946,022,Quảng Ninh,Nữ,1974,7,29,29/07/1974,20,1,4,6,True
022169020453,022,Quảng Ninh,Nữ,1969,2,4,04/02/1969,20,1,5,3,True
022166022177,022,Quảng Ninh,Nữ,1966,2,21,21/02/1966,20,1,7,7,True
022170032436,022,Quảng Ninh,Nữ,1970,3,24,24/03/1970,20,1,3,6,True
022168100284,022,Quảng Ninh,Nữ,1968,10,2,02/10/1968,20,1,8,4,True
022167050627,022,Quảng Ninh,Nữ,1967,5,6,06/05/1967,20,1,2,7,True
022173040524,022,Quảng Ninh,Nữ,1973,4,5,05/04/1973,20,1,2,4,True
022166062342,022,Quảng Ninh,Nữ,1966,6,23,23/06/1966,20,1,4,2,True
022171022348,022,Quảng Ninh,Nữ,1971,2,23,23/02/1971,20,1,4,8,True
022168052048,022,Quảng Ninh,Nữ,1968,5,20,20/05/1968,20,1,4,8,True
022165053161,022,Quảng Ninh,Nữ,1965,5,31,31/05/1965,20,1,6,1,True
022175012756,022,Quảng Ninh,Nữ,1975,1,27,27/01/1975,20,1,5,6,True
022173010842,022,Quảng Ninh,Nữ,1973,1,8,08/01/1973,20,1,4,2,True
022170062482,022,Quảng Ninh,Nữ,1970,6,24,24/06/1970,20,1,8,2,True
022168022445,022,Quảng Ninh,Nữ,1968,2,24,24/02/1968,20,1,4,5,True
022167050371,022,Quảng Ninh,Nữ,1967,5,3,03/05/1967,20,1,7,1,True
022166061699,022,Quảng Ninh,Nữ,1966,6,16,16/06/1966,20,1,9,9,True
022170111991,022,Quảng Ninh,Nữ,1970,11,19,19/11/1970,20,1,9,1,True
022166082771,022,Quảng Ninh,Nữ,1966,8,27,27/08/1966,20,1,7,1,True
022171010875,022,Quảng Ninh,Nữ,1971,1,8,08/01/1971,20,1,7,5,True
022170031084,022,Quảng Ninh,Nữ,1970,3,10,10/03/1970,20,1,8,4,True
022170040611,022,Quảng Ninh,Nữ,1970,4,6,06/04/1970,20,1,1,1,True
022169070713,022,Quảng Ninh,Nữ,1969,7,7,07/07/1969,20,1,1,3,True
022165061489,022,Quảng Ninh,Nữ,1965,6,14,14/06/1965,20,1,8,9,True
022172031398,022,Quảng Ninh,Nữ,1972,3,13,13/03/1972,20,1,9,8,True
022170100773,022,Quảng Ninh,Nữ,1970,10,7,07/10/1970,20,1,7,3,True
022170122562,022,Quảng Ninh,Nữ,1970,12,25,25/12/1970,20,1,6,2,True
022165010999,022,Quảng Ninh,Nữ,1965,1,9,09/01/1965,20,1,9,9,True
022166051878,022,Quảng Ninh,Nữ,1966,5,18,18/05/1966,20,1,7,8,True
022170081991,022,Quảng Ninh,Nữ,1970,8,19,19/08/1970,20,1,9,1,True
022167072647,022,Quảng Ninh,Nữ,1967,7,26,26/07/1967,20,1,4,7,True
022175122521,022,Quảng Ninh,Nữ,1975,12,25,25/12/1975,20,1,2,1,True
022167042150,022,Quảng Ninh,Nữ,1967,4,21,21/04/1967,20,1,5,0,True
022170081025,022,Quảng Ninh,Nữ,1970,8,10,10/08/1970,20,1,2,5,True
022167081371,022,Quảng Ninh,Nữ,1967,8,13,13/08/1967,20,1,7,1,True
022169091150,022,Quảng Ninh,Nữ,1969,9,11,11/09/1969,20,1,5,0,True
022166051814,022,Quảng Ninh,Nữ,1966,5,18,18/05/1966,20,1,1,4,True
022175090417,022,Quảng Ninh,Nữ,1975,9,4,04/09/1975,20,1,1,7,True
022166042630,022,Quảng Ninh,Nữ,1966,4,26,26/04/1966,20,1,3,0,True
022172070111,022,Quảng Ninh,Nữ,1972,7,1,01/07/1972,20,1,1,1,True
022172010748,022,Quảng Ninh,Nữ,1972,1,7,07/01/1972,20,1,4,8,True
022169121813,022,Quảng Ninh,Nữ,1969,12,18,18/12/1969,20,1,1,3,True
022175031487,022,Quảng Ninh,Nữ,1975,3,14,14/03/1975,20,1,8,7,True
022165070450,022,Quảng Ninh,Nữ,1965,7,4,04/07/1965,20,1,5,0,True
022175031195,022,Quảng Ninh,Nữ,1975,3,11,11/03/1975,20,1,9,5,True
022167022378,022,Quảng Ninh,Nữ,1967,2,23,23/02/1967,20,1,7,8,True
022171050518,022,Quảng Ninh,Nữ,1971,5,5,05/05/1971,20,1,1,8,True
022170052777,022,Quảng Ninh,Nữ,1970,5,27,27/05/1970,20,1,7,7,True
022169112125,022,Quảng Ninh,Nữ,1969,11,21,21/11/1969,20,1,2,5,True
022166073074,022,Quảng Ninh,Nữ,1966,7,30,30/07/1966,20,1,7,4,True
022165052427,022,Quảng Ninh,Nữ,1965,5,24,24/05/1965,20,1,2,7,True
022171013128,022,Quảng Ninh,Nữ,1971,1,31,31/01/1971,20,1,2,8,True
022172051037,022,Quảng Ninh,Nữ,1972,5,10,10/05/1972,20,1,3,7,True
022175011687,022,Quảng Ninh,Nữ,1975,1,16,16/01/1975,20,1,8,7,True
022173100686,022,Quảng Ninh,Nữ,1973,10,6,06/10/1973,20,1,8,6,True
022169040165,022,Quảng Ninh,Nữ,1969,4,1,01/04/1969,20,1,6,5,True
022173061712,022,Quảng Ninh,Nữ,1973,6,17,17/06/1973,20,1,1,2,True
022175062496,022,Quảng Ninh,Nữ,1975,6,24,24/06/1975,20,1,9,6,True
022167012867,022,Quảng Ninh,Nữ,1967,1,28,28/01/1967,20,1,6,7,True
022172062282,022,Quảng Ninh,Nữ,1972,6,22,22/06/1972,20,1,8,2,True
022168032479,022,Quảng Ninh,Nữ,1968,3,24,24/03/1968,20,1,7,9,True
022173071694,022,Quảng Ninh,Nữ,1973,7,16,16/07/1973,20,1,9,4,True
022169062714,022,Quảng Ninh,Nữ,1969,6,27,27/06/1969,20,1,1,4,True
022173030697,022,Quảng Ninh,Nữ,1973,3,6,06/03/1973,20,1,9,7,True
022172063023,022,Quảng Ninh,Nữ,1972,6,30,30/06/1972,20,1,2,3,True
022174070717,022,Quảng Ninh,Nữ,1974,7,7,07/07/1974,20,1,1,7,True
022175080784,022,Quảng Ninh,Nữ,1975,8,7,07/08/1975,20,1,8,4,True
022175031618,022,Quảng Ninh,Nữ,1975,3,16,16/03/1975,20,1,1,8,True
022169092779,022,Quảng Ninh,Nữ,1969,9,27,27/09/1969,20,1,7,9,True
022170020273,022,Quảng Ninh,Nữ,1970,2,2,02/02/1970,20,1,7,3,True
022173062571,022,Quảng Ninh,Nữ,1973,6,25,25/06/1973,20,1,7,1,True
022165111216,022,Quảng Ninh,Nữ,1965,11,12,12/11/1965,20,1,1,6,True
022169081117,022,Quảng Ninh,Nữ,1969,8,11,11/08/1969,20,1,1,7,True
022174032957,022,Quảng Ninh,Nữ,1974,3,29,29/03/1974,20,1,5,7,True
022166102048,022,Quảng Ninh,Nữ,1966,10,20,20/10/1966,20,1,4,8,True
022169070290,022,Quảng Ninh,Nữ,1969,7,2,02/07/1969,20,1,9,0,True
022171042591,022,Quảng Ninh,Nữ,1971,4,25,25/04/1971,20,1,9,1,True
022168041228,022,Quảng Ninh,Nữ,1968,4,12,12/04/1968,20,1,2,8,True
022172052717,022,Quảng Ninh,Nữ,1972,5,27,27/05/1972,20,1,1,7,True
022168112669,022,Quảng Ninh,Nữ,1968,11,26,26/11/1968,20,1,6,9,True
022169080880,022,Quảng Ninh,Nữ,1969,8,8,08/08/1969,20,1,8,0,True
022172032227,022,Quảng Ninh,Nữ,1972,3,22,22/03/1972,20,1,2,7,True
022172111223,022,Quảng Ninh,Nữ,1972,11,12,12/11/1972,20,1,2,3,True
022171081794,022,Quảng Ninh,Nữ,1971,8,17,17/08/1971,20,1,9,4,True
022171030417,022,Quảng Ninh,Nữ,1971,3,4,04/03/1971,20,1,1,7,True
022166080621,022,Quảng Ninh,Nữ,1966,8,6,06/08/1966,20,1,2,1,True
022168062744,022,Quảng Ninh,Nữ,1968,6,27,27/06/1968,20,1,4,4,True
022166081541,022,Quảng Ninh,Nữ,1966,8,15,15/08/1966,20,1,4,1,True
022174072584,022,Quảng Ninh,Nữ,1974,7,25,25/07/1974,20,1,8,4,True
022173110665,022,Quảng Ninh,Nữ,1973,11,6,06/11/1973,20,1,6,5,True
022173011443,022,Quảng Ninh,Nữ,1973,1,14,14/01/1973,20,1,4,3,True
022168111615,022,Quảng Ninh,Nữ,1968,11,16,16/11/1968,20,1,1,5,True
022172040642,022,Quảng Ninh,Nữ,1972,4,6,06/04/1972,20,1,4,2,True
022173100695,022,Quảng Ninh,Nữ,1973,10,6,06/10/1973,20,1,9,5,True
022171022676,022,Quảng Ninh,Nữ,1971,2,26,26/02/1971,20,1,7,6,True
022173052848,022,Quảng Ninh,Nữ,1973,5,28,28/05/1973,20,1,4,8,True
022167080433,022,Quảng Ninh,Nữ,1967,8,4,04/08/1967,20,1,3,3,True
022166081259,022,Quảng Ninh,Nữ,1966,8,12,12/08/1966,20,1,5,9,True
022171030790,022,Quảng Ninh,Nữ,1971,3,7,07/03/1971,20,1,9,0,True
022167052810,022,Quảng Ninh,Nữ,1967,5,28,28/05/1967,20,1,1,0,True
022172101776,022,Quảng Ninh,Nữ,1972,10,17,17/10/1972,20,1,7,6,True
022167031570,022,Quảng Ninh,Nữ,1967,3,15,15/03/1967,20,1,7,0,True
022171040636,022,Quảng Ninh,Nữ,1971,4,6,06/04/1971,20,1,3,6,True
022167081797,022,Quảng Ninh,Nữ,1967,8,17,17/08/1967,20,1,9,7,True
022173041657,022,Quảng Ninh,Nữ,1973,4,16,16/04/1973,20,1,5,7,True
022171102219,022,Quảng Ninh,Nữ,1971,10,22,22/10/1971,20,1,1,9,True
022171120428,022,Quảng Ninh,Nữ,1971,12,4,04/12/1971,20,1,2,8,True
022165050614,022,Quảng Ninh,Nữ,1965,5,6,06/05/1965,20,1,1,4,True
022175031052,022,Quảng Ninh,Nữ,1975,3,10,10/03/1975,20,1,5,2,True
022172031219,022,Quảng Ninh,Nữ,1972,3,12,12/03/1972,20,1,1,9,True
022169041641,022,Quảng Ninh,Nữ,1969,4,16,16/04/1969,20,1,4,1,True
022169073181,022,Quảng Ninh,Nữ,1969,7,31,31/07/1969,20,1,8,1,True
022172110525,022,Quảng Ninh,Nữ,1972,11,5,05/11/1972,20,1,2,5,True
022172060220,022,Quảng Ninh,Nữ,1972,6,2,02/06/1972,20,1,2,0,True
022168120710,022,Quảng Ninh,Nữ,1968,12,7,07/12/1968,20,1,1,0,True
022169101484,022,Quảng Ninh,Nữ,1969,10,14,14/10/1969,20,1,8,4,True
022169041933,022,Quảng Ninh,Nữ,1969,4,19,19/04/1969,20,1,3,3,True
022167092298,022,Quảng Ninh,Nữ,1967,9,22,22/09/1967,20,1,9,8,True
022170062455,022,Quảng Ninh,Nữ,1970,6,24,24/06/1970,20,1,5,5,True
022166112489,022,Quảng Ninh,Nữ,1966,11,24,24/11/1966,20,1,8,9,True
022166061079,022,Quảng Ninh,Nữ,1966,6,10,10/06/1966,20,1,7,9,True
022166041385,022,Quảng Ninh,Nữ,1966,4,13,13/04/1966,20,1,8,5,True
022166060867,022,Quảng Ninh,Nữ,1966,6,8,08/06/1966,20,1,6,7,True
022168111493,022,Quảng Ninh,Nữ,1968,11,14,14/11/1968,20,1,9,3,True
022175022115,022,Quảng Ninh,Nữ,1975,2,21,21/02/1975,20,1,1,5,True
022173071056,022,Quảng Ninh,Nữ,1973,7,10,10/07/1973,20,1,5,6,True
022171050943,022,Quảng Ninh,Nữ,1971,5,9,09/05/1971,20,1,4,3,True
022174060941,022,Quảng Ninh,Nữ,1974,6,9,09/06/1974,20,1,4,1,True
022175112968,022,Quảng Ninh,Nữ,1975,11,29,29/11/1975,20,1,6,8,True
022174082280,022,Quảng Ninh,Nữ,1974,8,22,22/08/1974,20,1,8,0,True
022168010538,022,Quảng Ninh,Nữ,1968,1,5,05/01/1968,20,1,3,8,True
022170042123,022,Quảng Ninh,Nữ,1970,4,21,21/04/1970,20,1,2,3,True
022167013158,022,Quảng Ninh,Nữ,1967,1,31,31/01/1967,20,1,5,8,True
022172090425,022,Quảng Ninh,Nữ,1972,9,4,04/09/1972,20,1,2,5,True
022166092662,022,Quảng Ninh,Nữ,1966,9,26,26/09/1966,20,1,6,2,True
022166033128,022,Quảng Ninh,Nữ,1966,3,31,31/03/1966,20,1,2,8,True
022171091834,022,Quảng Ninh,Nữ,1971,9,18,18/09/1971,20,1,3,4,True
022171030718,022,Quảng Ninh,Nữ,1971,3,7,07/03/1971,20,1,1,8,True
022172061788,022,Quảng Ninh,Nữ,1972,6,17,17/06/1972,20,1,8,8,True
022168040423,022,Quảng Ninh,Nữ,1968,4,4,04/04/1968,20,1,2,3,True
022168010875,022,Quảng Ninh,Nữ,1968,1,8,08/01/1968,20,1,7,5,True
022173071579,022,Quảng Ninh,Nữ,1973,7,15,15/07/1973,20,1,7,9,True
022167100250,022,Quảng Ninh,Nữ,1967,10,2,02/10/1967,20,1,5,0,True
022174010292,022,Quảng Ninh,Nữ,1974,1,2,02/01/1974,20,1,9,2,True
022167072610,022,Quảng Ninh,Nữ,1967,7,26,26/07/1967,20,1,1,0,True
022175051852,022,Quảng Ninh,Nữ,1975,5,18,18/05/1975,20,1,5,2,True
022165083144,022,Quảng Ninh,Nữ,1965,8,31,31/08/1965,20,1,4,4,True
022171042467,022,Quảng Ninh,Nữ,1971,4,24,24/04/1971,20,1,6,7,True
022169112879,022,Quảng Ninh,Nữ,1969,11,28,28/11/1969,20,1,7,9,True
022172122511,022,Quảng Ninh,Nữ,1972,12,25,25/12/1972,20,1,1,1,True
022170112936,022,Quảng Ninh,Nữ,1970,11,29,29/11/1970,20,1,3,6,True
022172121424,022,Quảng Ninh,Nữ,1972,12,14,14/12/1972,20,1,2,4,True
022166090460,022,Quảng Ninh,Nữ,1966,9,4,04/09/1966,20,1,6,0,True
022170072799,022,Quảng Ninh,Nữ,1970,7,27,27/07/1970,20,1,9,9,True
022166110560,022,Quảng Ninh,Nữ,1966,11,5,05/11/1966,20,1,6,0,True
022168091418,022,Quảng Ninh,Nữ,1968,9,14,14/09/1968,20,1,1,8,True
022168070433,022,Quảng Ninh,Nữ,1968,7,4,04/07/1968,20,1,3,3,True
022172060637,022,Quảng Ninh,Nữ,1972,6,6,06/06/1972,20,1,3,7,True
022174101257,022,Quảng Ninh,Nữ,1974,10,12,12/10/1974,20,1,5,7,True
022172050649,022,Quảng Ninh,Nữ,1972,5,6,06/05/1972,20,1,4,9,True
022168080360,022,Quảng Ninh,Nữ,1968,8,3,03/08/1968,20,1,6,0,True
022168082225,022,Quảng Ninh,Nữ,1968,8,22,22/08/1968,20,1,2,5,True
022165092285,022,Quảng Ninh,Nữ,1965,9,22,22/09/1965,20,1,8,5,True
022171041246,022,Quảng Ninh,Nữ,1971,4,12,12/04/1971,20,1,4,6,True
022171042175,022,Quảng Ninh,Nữ,1971,4,21,21/04/1971,20,1,7,5,True
022175022267,022,Quảng Ninh,Nữ,1975,2,22,22/02/1975,20,1,6,7,True
022172112860,022,Quảng Ninh,Nữ,1972,11,28,28/11/1972,20,1,6,0,True
022166071483,022,Quảng Ninh,Nữ,1966,7,14,14/07/1966,20,1,8,3,True
022173041912,022,Quảng Ninh,Nữ,1973,4,19,19/04/1973,20,1,1,2,True
022172092663,022,Quảng Ninh,Nữ,1972,9,26,26/09/1972,20,1,6,3,True
022165121170,022,Quảng Ninh,Nữ,1965,12,11,11/12/1965,20,1,7,0,True
022172120197,022,Quảng Ninh,Nữ,1972,12,1,01/12/1972,20,1,9,7,True
022170061067,022,Quảng Ninh,Nữ,1970,6,10,10/06/1970,20,1,6,7,True
022172050348,022,Quảng Ninh,Nữ,1972,5,3,03/05/1972,20,1,4,8,True
022165032274,022,Quảng Ninh,Nữ,1965,3,22,22/03/1965,20,1,7,4,True
022170020565,022,Quảng Ninh,Nữ,1970,2,5,05/02/1970,20,1,6,5,True
022172110844,022,Quảng Ninh,Nữ,1972,11,8,08/11/1972,20,1,4,4,True
022175121896,022,Quảng Ninh,Nữ,1975,12,18,18/12/1975,20,1,9,6,True
022174110653,022,Quảng Ninh,Nữ,1974,11,6,06/11/1974,20,1,5,3,True
022170060846,022,Quảng Ninh,Nữ,1970,6,8,08/06/1970,20,1,4,6,True
022173022722,022,Quảng Ninh,Nữ,1973,2,27,27/02/1973,20,1,2,2,True
022168111439,022,Quảng Ninh,Nữ,1968,11,14,14/11/1968,20,1,3,9,True
022169121132,022,Quảng Ninh,Nữ,1969,12,11,11/12/1969,20,1,3,2,True
022175091984,022,Quảng Ninh,Nữ,1975,9,19,19/09/1975,20,1,8,4,True
022173040384,022,Quảng Ninh,Nữ,1973,4,3,03/04/1973,20,1,8,4,True
022173021778,022,Quảng Ninh,Nữ,1973,2,17,17/02/1973,20,1,7,8,True
022170062941,022,Quảng Ninh,Nữ,1970,6,29,29/06/1970,20,1,4,1,True
022175122752,022,Quảng Ninh,Nữ,1975,12,27,27/12/1975,20,1,5,2,True
022170050168,022,Quảng Ninh,Nữ,1970,5,1,01/05/1970,20,1,6,8,True
022165122522,022,Quảng Ninh,Nữ,1965,12,25,25/12/1965,20,1,2,2,True
022168111776,022,Quảng Ninh,Nữ,1968,11,17,17/11/1968,20,1,7,6,True
022173042267,022,Quảng Ninh,Nữ,1973,4,22,22/04/1973,20,1,6,7,True
022171120437,022,Quảng Ninh,Nữ,1971,12,4,04/12/1971,20,1,3,7,True
022166033076,022,Quảng Ninh,Nữ,1966,3,30,30/03/1966,20,1,7,6,True
022166092839,022,Quảng Ninh,Nữ,1966,9,28,28/09/1966,20,1,3,9,True
022169072650,022,Quảng Ninh,Nữ,1969,7,26,26/07/1969,20,1,5,0,True
022175121656,022,Quảng Ninh,Nữ,1975,12,16,16/12/1975,20,1,5,6,True
022175081950,022,Quảng Ninh,Nữ,1975,8,19,19/08/1975,20,1,5,0,True
022175042359,022,Quảng Ninh,Nữ,1975,4,23,23/04/1975,20,1,5,9,True
022170011673,022,Quảng Ninh,Nữ,1970,1,16,16/01/1970,20,1,7,3,True
022174052243,022,Quảng Ninh,Nữ,1974,5,22,22/05/1974,20,1,4,3,True
022175091160,022,Quảng Ninh,Nữ,1975,9,11,11/09/1975,20,1,6,0,True
022165022161,022,Quảng Ninh,Nữ,1965,2,21,21/02/1965,20,1,6,1,True
022165022754,022,Quảng Ninh,Nữ,1965,2,27,27/02/1965,20,1,5,4,True
022169051471,022,Quảng Ninh,Nữ,1969,5,14,14/05/1969,20,1,7,1,True
022170122632,022,Quảng Ninh,Nữ,1970,12,26,26/12/1970,20,1,3,2,True
022175010837,022,Quảng Ninh,Nữ,1975,1,8,08/01/1975,20,1,3,7,True
022169090799,022,Quảng Ninh,Nữ,1969,9,7,07/09/1969,20,1,9,9,True
022165061197,022,Quảng Ninh,Nữ,1965,6,11,11/06/1965,20,1,9,7,True
022174011714,022,Quảng Ninh,Nữ,1974,1,17,17/01/1974,20,1,1,4,True
022175071494,022,Quảng Ninh,Nữ,1975,7,14,14/07/1975,20,1,9,4,True
022171061781,022,Quảng Ninh,Nữ,1971,6,17,17/06/1971,20,1,8,1,True
022165090764,022,Quảng Ninh,Nữ,1965,9,7,07/09/1965,20,1,6,4,True
022167102425,022,Quảng Ninh,Nữ,1967,10,24,24/10/1967,20,1,2,5,True
022174071363,022,Quảng Ninh,Nữ,1974,7,13,13/07/1974,20,1,6,3,True
